"url","title","year","poster","poster_alt","percent_fresh","audience_score","average_rating","reviews_counted","critics_consensus","rating","genre","director","writer","studio","runtime","cast","description"
"https://www.rottentomatoes.com/m/lolo_2016","Lolo","(2016)","https://resizing.flixster.com/KRNJvddEPXU9u7-WM7YFRZGNTHQ=/206x305/v1.bTsxMTYwMDQ0MztqOzE3Njg0OzEyMDA7ODE2OzEyMDI","Lolo","52","31%","5.8/10","16","","NR","Art House & International; Comedy","Julie Delpy","Eugenie Grandval; Julie Delpy","","","Julie Delpy 
as Violette 
 
 
 
 Dany Boon 
as Jean-René Graves 
 
 
 
 Vincent Lacoste 
as Eloi dit Lolo 
 
 
 
 Karin Viard 
as Ariane 
 
 
 
 Antoine Lounguine 
as Lulu 
 
 
 
 Christophe Vandevelde 
as Gérard 
 
 
 
 Elise Larnicol 
as Élisabeth 
 
 
 
 Christophe Canard 
as Patrick 
 
 
 
 Nicolas Wanczycki 
as Hospital Doctor 
 
 
 
 Rudy Milstein 
as Paco 
 
 
 
 Didier Duverger 
as Dutertre 
 
 
 
 Xavier Alcan 
as Dufour 
 
 
 
 Fabienne Galula 
as Shopkeeper Biarritz 
 
 
 
 Juliette Lamet 
as Annabelle 
 
 
 
 Rene-Alban Fleury 
as Credit Rural Film Host 
 
 
 
 Alexandra Oppo 
as Slovakian Models 
 
 
 
 Jessica Cressy 
as Slovakian Models 
 
 
 
 Hea Deville 
as Bastille Model 
 
 
 
 Katell le Bourhis 
as Katell 
 
 
 
 China Moses 
as Kabuki Make-Up Artist 
 
 
 
 Pierre Thoretton 
as Gallery Journalist 
 
 
 
 Dominique Charmet 
as Train Passenger 
 
 
 
 Helene Delpy 
as Journalists Hospital 
 
 
 
 Nicolas Ronchi 
as Journalists Hospital 
 
 
 
 Alan Corno 
as Police Officer 
 
 
 
 Pierre-Yves Gayraud 
as Financial Crime Unit Officer 
 
 
 
 Zoe Marchal 
as Sabine 
 
 
 
 Karl Lagerfeld 
as Himself 
 
 
 
 Frédéric Beigbeder 
 
 
 
 Ramzy Bedia 
as Man with the Aston Martin 
 
 
 
 Georges Corraface 
as Sakis 
 
 
 
 Bertrand Burgalat 
as Doctor 
 
 
 
 Michaël Darmon 
as Itele Journalist 
 
 
 
 Frédéric Beigbeder 
 
 Show More Cast","Violette, a 40-year old workaholic with a career in the fashion industry falls for a provincial computer geek, Jean-Rene, while on a spa retreat with her best friend. Though Jean-Rene faces a major challenge: he must win the trust and respect of Violette's teenage son, Lolo, who is determined to wreak havoc on the couple's fledging relationship and remain his mother's favorite."
"https://www.rottentomatoes.com/m/the_man_who_knew_infinity","The Man Who Knew Infinity","(2016)","https://resizing.flixster.com/BhJoSfLj8BfUPmWXP1IOH5Zlfsg=/206x305/v1.bTsxMTc4NTYzMjtqOzE3NTk2OzEyMDA7NTY3Ozg0MA","The Man Who Knew Infinity","63","71%","6.2/10","77","might be a tad too conventional to truly do its subject justice, but Dev Patel and Jeremy Irons elevate the end result beyond mere biopic formula.","PG-13 (for some thematic elements and smoking)","Art House & International; Drama","Matt Brown","Matt Brown","","","Dev Patel 
as Srinivasa Ramanujan 
 
 
 
 Jeremy Irons 
as G.H. Hardy 
 
 
 
 Stephen Fry 
as Sir Francis Spring 
 
 
 
 Toby Jones 
as Littlewood 
 
 
 
 Jeremy Northam 
as Bertrand Russell 
 
 
 
 Kevin McNally 
as Major McMahon 
 
 
 
 Devika Bhise 
as Janaki 
 
 
 
 Enzo Cilenti 
as Doctor 
 
 
 
 Anthony Calf 
as Howard 
 
 
 
 Alexander Cooper 
as Stretcher Bearer 
 
 
 
 Shazad Latif 
as Chandra Mahalanobis 
 
 
 
 Richard Johnson 
 
 
 
 Padraic Delaney 
as Beglan 
 
 
 
 Roman Green 
as Wounded Soldier 
 
 
 
 Nicholas Agnew 
as Andrew Hartley 
 
 
 
 Eleanor Inglis 
as Ward Sister 
 
 
 
 Roger Narayan 
as Mr. Iyengar/The Scribe 
 
 
 
 Richard Cunningham 
as Hobson 
 
 
 
 Alan Bentley 
as Fellow 
 
 
 
 Elaine Caulfield 
as Ward Sister 
 
 
 
 Arthur Wilde 
as Patient 
 
 
 
 Devlin Lloyd 
as Student/Cadet 
 
 
 
 Pat Carney 
as Fellow of the Royal Society 
 
 
 
 Dominic Cazenove 
as Waiter 
 
 
 
 David Shaw Parker 
as Porter 
 
 
 
 Shenagh Govan 
as Postmistress 
 
 
 
 James Francis Andrews 
as Passer-By/Soldier 
 
 
 
 James Thomas Scott 
as Fellow 
 
 
 
 Thomas Bewley 
as Baker 
 
 
 
 Alex Bartram 
as Hospital Doctor 
 
 
 
 Imogen Sage 
as Nursie 
 
 
 
 Alexander Forsyth 
as Barnie 
 
 
 
 Pip Barclay 
as Student 
 
 
 
 Jon Lawes 
as Wounded Soldier 
 
 
 
 Jack Philips 
as Student Bully/Soldier 
 
 
 
 Adam Nicholas Patrick Hodge 
as Schoolboy 
 
 Show More Cast","Written and directed by Matthew Brown, The Man Who Knew Infinity is the true story of friendship that forever changed mathematics. In 1913, Srinivasa Ramanujan (Dev Patel), a self-taught Indian mathematics genius, traveled to Trinity College, Cambridge, where over the course of five years, forged a bond with his mentor, the brilliant and eccentric professor, G.H. Hardy (Jeremy Irons), and fought against prejudice to reveal his mathematic genius to the world. The film also stars Devika Bhise, Stephen Fry and Toby Jones. This is Ramanujan's story as seen through Hardy's eyes."
"https://www.rottentomatoes.com/m/mr_right_2016","Mr. Right","(2016)","https://resizing.flixster.com/7wFcL5h5bIhwj9CZnIZfsU8caLU=/206x305/v1.bTsxMTU3MzQxMTtqOzE3NjgzOzEyMDA7MjAyNTszMDAw","Mr. Right","43","53%","4.8/10","22","is too much of a tonal jumble to take advantage of their chemistry.","R (for violence and language throughout.)","Action & Adventure; Comedy; Romance","Paco Cabezas","Max Landis","","90 minutes","Anna Kendrick 
as Martha 
 
 
 
 Tim Roth 
as Hopper 
 
 
 
 Sam Rockwell 
as Mr. Right / Francis 
 
 
 
 Anson Mount 
as Richard Cartigan 
 
 
 
 James Ransone 
as Vaughn 
 
 
 
 Michael Eklund 
as Johnny Moon 
 
 
 
 RZA 
as Shotgun Steve 
 
 
 
 Katie Nehra 
as Sophie 
 
 
 
 Jaiden Kaine 
as Bruce 
 
 
 
 Douglas M. Griffin 
as Gus Patrick 
 
 
 
 Luis Da Silva Jr. 
as Espinoza 
 
 
 
 Maria Elena Sanchez 
as Dison 
 
 
 
 Garrett Kruithof 
as Gage 
 
 
 
 Christopher Matthew Cook 
as Garrety 
 
 
 
 Ross Gallo 
as Jeff 
 
 
 
 Wendy McColm 
as Julia 
 
 
 
 Jimmy Gonzales 
as Park Thug 
 
 
 
 Kelly Connolly 
as Hottie 
 
 
 
 Gigi Johnson 
as Young Martha 
 
 
 
 Jonathan Billions 
as Little Boy Kyle 
 
 
 
 Cooper Dodson 
as Little Boy Gordon 
 
 
 
 Alec Rayme 
as Sniper 
 
 
 
 Sue Rock 
as Sharon Lutz 
 
 
 
 Marcus M. Mauldin 
as City Cop 
 
 
 
 Bradley Gallo 
as Man in Alley 
 
 
 
 Joe Nin Williams 
as Thug A 
 
 
 
 Sean Paul Braud 
as Thug B 
 
 
 
 Eric VanArsdale 
as Thug C 
 
 
 
 Andy Abele 
as Goon #1 
 
 
 
 Luke Sexton 
as Goon #2 
 
 
 
 Quinn Early 
as Goon #3 
 
 
 
 Trace Cheramie 
as Goon #4 
 
 
 
 Eric Stratemeier 
as Hideaway Thug #1 
 
 
 
 Jay Caputo 
as Hideaway Thug #2 
 
 
 
 Sam Medina 
as Hideaway Thug #3 
 
 Show More Cast","Hyperactive at the best of times, Martha (Anna Kendrick; Pitch Perfect) has gone full-on manic since her latest breakup. She babbles, parties like a monster, cooks everything in sight - and is looking to do something terrible when she meets Francis (Sam Rockwell; The Way Way Back). To anyone else, Francis's approach would come across as creepy, but Martha can't help but be intrigued. They seem a perfect match: she's bananas, he's bananas... except he's a deadly sort of bananas. He's a professional assassin. Francis is a hitman with a cause: he unexpectedly kills the people ordering the hits. Just as Martha begins to realize her new beau wasn't joking when he said he had to step out for a moment to shoot someone, things start heating up for Francis. His services are solicited by a dubious client who's being sought by an equally dubious FBI agent (Tim Roth; Pulp Fiction, Reservoir Dogs). As the bodies pile up, Martha needs to decide whether to flee or join in the mayhem."
"https://www.rottentomatoes.com/m/enemy_territory_2016","","","https://resizing.flixster.com/-pL3YRqVKKDSfZvCoWtX23g-3S8=/206x305/v1.bTsxMjA2MTc4MjtqOzE3NTk5OzEyMDA7NDA1MDs1ODUw","Enemy Territory (Septembers Of Shiraz)","33","43%","4.3/10","4","","PG-13 (for thematic content involving interrogation, brutality and disturbing images, and for some partial nudity and brief strong language)","Drama","Wayne Blair","Hanna Weg","","","Adrien Brody 
as Isaac 
 
 
 
 Salma Hayek 
as Farnez 
 
 
 
 Shohreh Aghdashloo 
as Habibeh 
 
 
 
 Alon Aboutboul 
as Mohsen 
 
 
 
 Gabriella Wright 
as Farideh 
 
 
 
 Anthony Azizi 
as Mehdi 
 
 
 
 Bashar Rahal 
as Komiteh Member 
 
 
 
 Armin Amiri 
as Keyvan 
 
 
 
 Nasser Memarzia 
as Mansoor 
 
 
 
 Christina Mani 
as Shima 
 
 
 
 Alain Washnevsky 
as Behrouz Godsi 
 
 
 
 Asli Bayram 
as Shahla 
 
 
 
 Ariana Molkara 
as Shirin 
 
 
 
 Maggie Parto 
as Voice Over 
 
 
 
 Maggie Parto 
as Voice Over 
 
 
 
 Jamie Ward 
as Parviz Amin 
 
 
 
 Ben Youcef 
as Muezzin 
 
 
 
 Vesilav Pavlov 
as Hossein 
 
 
 
 Boyko Krastanov 
as Young Man 
 
 
 
 Navid Navid 
as Morteza 
 
 
 
 Dimitar Ilkov 
as Man at the Wedding 
 
 
 
 Vlado Mihailov 
as Vartan Sofoyan 
 
 
 
 Georgi Zlatarev 
as Farhad 
 
 
 
 Liron Levo 
as Navid Amin 
 
 
 
 Kether Donohue 
as Mustafa 
 
 
 
 Wadih Dona 
as Rostan 
 
 
 
 Leart Dokle 
as Guard at Gate 
 
 
 
 Niki Stanchev 
as Refugee 
 
 Show More Cast","Based on true events, Septembers of Shiraz follows a prosperous Jewish family whose lives are turned upside down in the wake of the 1979 Iranian Revolution. When Isaac is suddenly arrested and taken to a secret prison, his wife is left to make sense of what has happened and must somehow secure Isaac's release and her family's safety."
"https://www.rottentomatoes.com/m/born_to_be_blue","Born To Be Blue","(2016)","https://resizing.flixster.com/PZ5UE0_uHNZf2_4Eajn9hQLSpVg=/206x305/v1.bTsxMTY4MTAxMTtqOzE3NTk1OzEyMDA7NTU0OzgxOA","Born To Be Blue","88","73%","7/10","98","benefits from a highlight-reel performance from Ethan Hawke and an impressionistic, non-hagiographic approach to Chet Baker's life and times.","R (for drug use, language, some sexuality and brief violence)","Art House & International; Drama; Musical & Performing Arts","Robert Budreau","Robert Budreau","","98 minutes","Ethan Hawke 
as Chet Baker 
 
 
 
 Carmen Ejogo 
as Jane / Elaine 
 
 
 
 Callum Keith Rennie 
as Dick 
 
 
 
 Stephen McHattie 
as Dad 
 
 
 
 Janet-Laine Green 
as Mom 
 
 
 
 Tony Nappo 
as Officer Reid 
 
 
 
 Dan Lett 
as Danny Friedman 
 
 
 
 Kedar Brown 
as Miles Davis 
 
 
 
 Kevin Hanchard 
as Dizzy Gilespie 
 
 
 
 Tony Nardi 
as Nicholas 
 
 
 
 Barbara Mamabolo 
as Janelle 
 
 
 
 Katie Boland 
as Sarah 
 
 
 
 Janine Theriault 
as Florence 
 
 
 
 Joe Condren 
as Actor Dick 
 
 
 
 Joe Cobden 
as Actor Dick 
 
 
 
 Natassia Halabi 
as Jenny 
 
 
 
 Nat Leone 
as Jenny 
 
 
 
 Barbara Eve Harris 
as Elsie Azuka 
 
 
 
 Eugene Clark 
as Henry Azuka 
 
 
 
 Bruno Rocca 
as Italian Prison Guard 
 
 
 
 Mark Fraser 
as Prothodontist 
 
 
 
 Daniel Kash 
 
 
 
 Geoff McCausland 
as Bassist Peter 
 
 
 
 Chip Keen 
as Sax Steve 
 
 Show More Cast","Ethan Hawke lights up the screen as jazz legend Chet Baker, whose tumultuous life is thrillingly reimagined with wit, verve, and style to burn. In the 1950s, Baker was one of the most famous trumpeters in the world, renowned as both a pioneer of the West Coast jazz scene and an icon of cool. By the 1960s, he was all but washed up, his career and personal life in shambles due to years of heroin addiction. In his innovative anti-biopic, director Robert Budreau zeroes in on Baker's life at a key moment in the 1960s, just as the musician attempts to stage a hard-fought comeback, spurred in part by a passionate romance with a new flame (Carmen Ejogo). Creatively blending fact with fiction and driven by Hawke's virtuoso performance, Born to Be Blueunfolds with all the stylistic brio and improvisatory genius of great jazz."
"https://www.rottentomatoes.com/m/couple_in_a_hole","Couple In A Hole","(2015)","https://resizing.flixster.com/otIlhHwK3CWJoPfUrs_CdmiWgzc=/206x305/v1.bTsxMjI0OTEyMDtqOzE3NjAxOzEyMDA7NjgwOzk2MA","Couple In A Hole","100","35%","6.8/10","15","","NR","Art House & International; Drama; Mystery & Suspense","Tom Geens","Tom Geens","","","Corinne Masiero 
 
 
 
 Jerome Kircher 
 
 
 
 Kate Dickie 
 
 
 
 Paul Higgins","After their isolated house is destroyed by a wildfire, John (Paul Higgins) and Karen (Kate Dickie) take refuge in the nearby forest and eke out a feral existence, staying away from the villagers in the valley below. As the couple's backstory unfolds, the reasons for their self-imposed isolation and their deep grief become apparent. When an overly concerned local farmer Andre (Jérôme Kircher) tries to help them, the couple's relationship becomes ever more fragile and unstable leading to a violent and emotional climax."
"https://www.rottentomatoes.com/m/colonia","Colonia","(2016)","https://resizing.flixster.com/Qw_59-2wOe63bRQKC4Vab4wQ-K8=/206x305/v1.bTsxMTcxMDYyNDtqOzE3NTk1OzEyMDA7NTU3OzgxNg","Colonia","27","60%","4.2/10","12","","R (for language and some violence/torture)","Art House & International; Mystery & Suspense","Florian Gallenberger","Florian Gallenberger; Torsten Wenzel","","","Emma Watson 
as Lena 
 
 
 
 Daniel Brühl 
as Daniel 
 
 
 
 Michael Nyqvist 
as Paul Schäfer 
 
 
 
 Richenda Carey 
as Gisela 
 
 
 
 Vicky Krieps 
as Ursel 
 
 
 
 Jeanne Werner 
as Dorothea 
 
 
 
 Julian Ovenden 
as Roman 
 
 
 
 Martin Wuttke 
as Niels 
 
 
 
 August Zirner 
as Ambassador 
 
 
 
 Nicolás Barsoff 
as Jorge 
 
 
 
 Stefan Merki 
as Rudi 
 
 
 
 César Bordón 
as Manuel Contreras 
 
 
 
 Lucila Gandolfo 
as Colonia Doctor 
 
 
 
 Johannes Allmayer 
as Dieter 
 
 
 
 Gilles Soeder 
as Kurt 
 
 
 
 Katharina Müller-Elmau 
as Embassy Secretary 
 
 
 
 Paul Herwig 
as Embassy Attaché 
 
 
 
 Etienne Halsdorf 
as Schäfer's Sprinter #1 
 
 
 
 Jules Waringo 
as Schäfer's Sprinter #2 
 
 
 
 Johannes Frolich 
as Schäfer's Sprinter #3 
 
 
 
 Lauren Jane Pringle 
as Stewardess #1 
 
 
 
 Alexia Moyano 
as Stewardess #2 
 
 
 
 Lydia Stevens 
as Stewardess #3 
 
 
 
 Natalia Señorales 
as Stewardess #4 
 
 Show More Cast","A young woman's (Emma Watson) desperate search for her abducted boyfriend (Daniel Brühl) that draws her into the infamous Colonia Dignidad, an ex-Nazi cult that nobody ever escaped from."
"https://www.rottentomatoes.com/m/the_family_fang","","","https://resizing.flixster.com/nwAp1pZ4CsIKSdXnDOlW6GfvG_Q=/206x305/v1.bTsxMTgwMjAzODtqOzE3NTk2OzEyMDA7ODY0OzEyODA","The Family Fang","81","47%","6.6/10","63","'s sharply observed look at domestic dysfunction.","R (for some language)","Drama","Jason Bateman","David Lindsay-Abaire","","105 minutes","Nicole Kidman 
as Annie Fang 
 
 
 
 Jason Bateman 
as Baxter Fang 
 
 
 
 Christopher Walken 
as Caleb Fang 
 
 
 
 Maryann Plunkett 
as Camille Fang 
 
 
 
 Jason Butler Harner 
as Young Caleb 
 
 
 
 Kathryn Hahn 
as Young Camille Fang 
 
 
 
 Eugenia Kuzmina 
 
 
 
 Linda Emond 
as Miss Delano 
 
 
 
 Marin Ireland 
as Suzanne Crosby 
 
 
 
 Josh Pais 
as Freeman 
 
 
 
 Michael Chernus 
as Kenny 
 
 
 
 Mackenzie Brooke Smith 
as Young Annie Fang (Age 9) 
 
 
 
 Suzan Perry 
as Customer in the Bank 
 
 
 
 Jaiden Kaine 
as Confused Customer 
 
 
 
 Robbie Tann 
as Arden 
 
 
 
 Scott Shepherd 
as Art Critic 
 
 
 
 Grainger Hines 
as Sheriff Hale 
 
 
 
 Taylor Rose 
as Young Annie Fang (at 18) 
 
 
 
 Claire Glassford 
as Cashier 
 
 
 
 Frank Harts 
as Officer Dahlberg 
 
 
 
 Steve Witting 
as Art Critic 
 
 
 
 Gabriel Ebert 
as Joseph 
 
 
 
 Ethan Coskay 
as Boy in the Pajamas 
 
 
 
 Danny Burstein 
as Eric Wilcox 
 
 
 
 Venus Ariel 
as First Girl in Santa Line 
 
 
 
 Genevieve Adams 
as Florida Cashier 
 
 
 
 Abigail Friend 
as Younger Sibling 
 
 
 
 Kevin T. Collins 
as 1st AD 
 
 
 
 Jack McCarthy 
as Young Buster 
 
 
 
 Seth Barrish 
as Principal 
 
 
 
 Kyle Donnery 
as Young Buster Fang 
 
 
 
 Brian Carter 
as Young Hobart 
 
 
 
 MaameYaa Boafo 
as College Student 
 
 
 
 Ryan DeLuca 
as Boy Playing Friar Laurence 
 
 
 
 Brian J. Carter 
as Young Hobart 
 
 
 
 Audrey Lynn Weston 
as Janey 
 
 
 
 Edward Mitchell 
as Lucas 
 
 
 
 Joe Lanza 
as Bank Manager 
 
 
 
 Allison Jean White 
as Bank Teller 
 
 
 
 Ashlynn Alexander 
as Shouting Pageant Spectator 
 
 
 
 Patrick Mitchell 
as Linus 
 
 
 
 Justin Arnold 
as Kid Filming Caleb 
 
 
 
 Adam Shippey 
as Beauty Pageant Emcee 
 
 
 
 Dylan Page 
as Principal 
 
 
 
 David Kubicka 
as Hobart's Paramedic 
 
 
 
 Frankie Verroca 
as Bank Customer 
 
 
 
 Kent vanKuller 
as Young Blonde Guy in Central Park 
 
 
 
 Luca Bello 
as Crewmember 
 
 
 
 John Tarry 
as JC Penney Kid 
 
 
 
 Samantha Hlavacek 
as Beauty Queen 
 
 
 
 Jeremy Kruse 
as Man Wearing Headphones 
 
 
 
 Guy Veryzer 
as Santa's Photographer 
 
 
 
 Paige Rossi 
as JC Penney Kid 
 
 
 
 Isaac Galizio 
as Roller Rink Skater 
 
 
 
 Zariah Singletary 
as Pageant Girl 
 
 
 
 Anthony Ferrara 
as Shakespearean Player 
 
 
 
 Jason Zell 
as Roller Rink Skater 
 
 Show More Cast","Adult siblings Baxter (Jason Bateman) and Annie (Nicole Kidman), scarred from an unconventional upbringing, return to their family home after an unlikely accident. When their parents (Christopher Walken and Maryann Plunkett) - performance artists famous for elaborate public hoaxes - suddenly go missing under troubling circumstances, Baxter and Annie investigate. Unsure whether it's foul play or just another elaborate ruse, nothing can prepare them for what they discover."
"https://www.rottentomatoes.com/m/the_girl_in_the_photographs","The Girl In The Photographs","(2016)","https://resizing.flixster.com/Fq_TnW-jKfPYZDx2MuR6MJpUglc=/206x305/v1.bTsxMTc0MzYyNjtqOzE3NTk1OzEyMDA7ODY0OzEyODA","The Girl In The Photographs","15","21%","3.2/10","3","","R (for strong bloody violence, sexuality/nudity, language throughout and some drug use)","Horror; Mystery & Suspense; Special Interest","Nick Simon (II)","Nick Simon (II); Oz Perkins; Robert Morast","","","Kal Penn 
as Peter Hemmings 
 
 
 
 Claudia Lee 
as Colleen 
 
 
 
 Christy Carlson Romano 
as Britney 
 
 
 
 Toby Hemingway 
as Ben 
 
 
 
 Katharine Isabelle 
as Janet 
 
 
 
 Kenny Wormald 
as Chris 
 
 
 
 Luke Baines 
as Tom 
 
 
 
 Miranda Rae Mayo 
as Rose 
 
 
 
 Mitch Pileggi 
as Sheriff Porter 
 
 
 
 Autumn Kendrick 
as Victoria 
 
 
 
 Oliver Seitz 
as Trip 
 
 Show More Cast","In Nick Simon's THE GIRL IN THE PHOTOGRAPHS, Colleen's life isn't going anywhere. The small town check out girl with natural beauty is bored with her dead end job and annoyed by her apathetic boyfriend. This isn't the life she wanted. In the midst of her turmoil, a pair of deranged serial killers begin leaving her photos of their mutilated victims. Her chance to escape comes in the form of Peter Hemmings, a hipster celebrity photographer who has traveled back to his hometown of Spearfish, South Dakota, with a pack of models, intent on copying the killers' intense and unapologetic artistry. When he learns Colleen is the killers' muse, Peter resolves to make her his own and use her as the centerpiece of a photo campaign in Los Angeles. But before Colleen can leave her old life behind, she must contend with the desires of her murderous stalkers who have chosen her last night in town to execute their most provocative work to date."
"https://www.rottentomatoes.com/m/hardcore_henry","Hardcore Henry","(2016)","https://resizing.flixster.com/LOQ3VJIGqDaw_0SOiDM9qaSAiTQ=/206x305/v1.bTsxMTU2MDM0MDtqOzE3NjgzOzEyMDA7NTQwOzgwMA","Hardcore Henry","50","54%","5.3/10","66","seems poised to reinvent the action flick, but without a story or characters worth caring about, its first-person gimmick quickly loses its thrill.","NR (for non-stop bloody brutal violence and mayhem, language throughout, sexual content/nudity and drug use)","Action & Adventure; Science Fiction & Fantasy","Ilya Naishuller","Ilya Naishuller","","90 minutes","Sharlto Copley 
 
 
 
 Haley Bennett 
 
 
 
 Danila Kozlovsky 
 
 
 
 Andrei Dementiev 
 
 
 
 Dasha Charusha","Strap in. Hardcore Henry is one of the most unflinchingly original wild-rides to hit the big screen in a long time: You remember nothing. Mainly because you've just been brought back from the dead by your wife (Haley Bennett). She tells you that your name is Henry. Five minutes later, you are being shot at, your wife has been kidnapped, and you should probably go get her back. Who's got her? His name's Akan (Danila Kozlovsky); he's a powerful warlord with an army of mercenaries, and a plan for world domination. You're also in an unfamiliar city of Moscow, and everyone wants you dead. Everyone except for a mysterious British fellow called Jimmy (Sharlto Copley.) He may be on your side, but you aren't sure. If you can survive the insanity, and solve the mystery, you might just discover your purpose and the truth behind your identity. Good luck, Henry. You're likely going to need it..."
