"url","title","year","poster","poster_alt","percent_fresh","audience_score","average_rating","reviews_counted","critics_consensus","genre","rating","director","writer","studio","runtime","cast","New column","description"
"https://www.rottentomatoes.com/m/whos_crazy_2017","Who's Crazy?","(2017)","https://resizing.flixster.com/BxAwv6dkYqYk3eU5HhwFIPnF-2U=/206x305/v1.bTsxMjMyODQ0NTtqOzE3NjAyOzEyMDA7NTk3Ozg4NA","Who's Crazy?","71","","7.1/10","7","","Drama","NR","Thomas White (XIX); Allan Zion","Thomas White (XIX); Allan Zion","","","Wimme Andre 
 
 
 
 Melvin Clay 
 
 
 
 Tom Edmonston 
 
 
 
 Carl Einhorn 
 
 
 
 Michael Elias","","Accompanied by a frenetic original soundtrack by the great Ornette Coleman, insane asylum inmates escape their confinement and hole up in a deserted Belgian farmhouse, where they cook large quantities of eggs and condemn one of their own in an impromptu court. The actors don't have much need for words when they can dance around, light things on fire, and drip hot wax on each other instead. Ornette Coleman and the other members of his trio--David Izenzon and Charles Moffett--recorded their score for WHO'S CRAZY? in one go while the film was projected for them, and the result feels like a bizarre silent film with the greatest possible accompaniment.; More"
"https://www.rottentomatoes.com/m/aspergers_are_us","Asperger's Are Us","(2016)","https://resizing.flixster.com/TRR9Gs6BAtWf3xXwvAPn0qzk91o=/206x305/v1.bTsxMjI1ODc0NjtqOzE3NjAxOzEyMDA7NjI0OzkyNQ","Asperger's Are Us","100","88%","7.5/10","8","","Comedy; Documentary; Drama","NR","Alexandre Lehmann","","","","Noah Britton 
 
 
 
 Ethan Finlan 
 
 
 
 Jack Hanke 
 
 
 
 New Michael Ingemi","","In this coming of age documentary, four friends on the autism spectrum who have bonded through humor and performed as the comedy troupe Asperger's Are Us will prepare for one final, ambitious show before going their separate ways."
"https://www.rottentomatoes.com/m/tower_2016","Tower","(2016)","https://resizing.flixster.com/9J8bJz6_8Neglc--orhrecebiRI=/206x305/v1.bTsxMjIyNTA0OTtqOzE3NjAxOzEyMDA7NjgzOzEwMjQ","Tower","100","90%","8.4/10","78","probes into a painful chapter of American history with sensitivity and grace -- and revisits its events from a valuable new perspective.","Animation; Documentary","NR","Keith Maitland","","","","Violett Beane 
as Claire Wilson 
 
 
 
 Blair Jackson 
as Houston McCoy 
 
 
 
 Josephine McAdam 
as Rita Starpattern 
 
 
 
 Reece Everett Ryan 
as Alfred McAlister 
 
 
 
 Louie Arnette 
as Ramiro Martinez 
 
 
 
 Monty Muir 
as Neal Spelce 
 
 
 
 Chris Doubek 
as Allen Crum 
 
 
 
 Aldo Ordonez 
as Aleck Hernandez Jr. 
 
 
 
 Vicky Illk 
as Brenda Bell 
 
 
 
 John Fitch 
as Billy Speed 
 
 
 
 Karen Davidson 
as Margaret C. Berry 
 
 
 
 Jeremy Brown 
as Jerry Day 
 
 
 
 Seamus Bolivar-Ochoa 
as John Fox 
 
 
 
 Cole Bresnehen 
as James Love 
 
 
 
 Timothy Lucas 
as Kent Kirkley 
 
 
 
 Cole Bee Wilson 
as Tom Eckman 
 
 
 
 Lee Zamora 
as Anthony Martinez 
 
 Show More Cast","","August 1st 1966 was the day our innocence was shattered. A sniper rode the elevator to the top floor of the iconic University of Texas Tower and opened fire, holding the campus hostage for 96 minutes in what was a previously unimaginable event. TOWER combines archival footage with rotoscopic animation of the dramatic day, based entirely on first person testimonies from witnesses, heroes and survivors, in a seamless and suspenseful retelling of the unfolding tragedy. The film highlights the fear, confusion, and visceral realities that changed the lives of those present, and the rest of us, forever - a day when the worst in one man brought out the best in so many others.; More"
"https://www.rottentomatoes.com/m/gary_numan_android_in_la_la_land","","","https://resizing.flixster.com/uqHwXNCQe_Gy8KHrJbZTVlldl6k=/206x305/v1.bTsxMTczNDYyMztqOzE3NTk1OzEyMDA7NzQzOzk2MA","Gary Numan: Android in La La Land","77","90%","6.2/10","13","","Art House & International; Documentary","NR","Steve Read; Rob Alexander","","","","Gary Numan","","At the end of the 1970s, Gary Numan found himself to be one of the world's biggest-selling recording artists, ""Are 'Friends' Electric?"" and ""Cars"" were huge hits, no one had heard, or seen, anyone like Gary Numan. The Asperger's syndrome that helped forge Numan's tunnel-like ambition, informing his music and image, also brought problems. At a time when the public knew little about the condition, the press labeled him a freak, one paper suggested his parents should have been doctored for giving birth to him. Depression, anxiety, near bankruptcy and a long period in the wilderness followed. Then Numan fell in love with his biggest fan, Gemma, who helped him rediscover his passion for music.; More"
"https://www.rottentomatoes.com/m/jean_of_the_joneses","Jean of the Joneses","(2016)","https://resizing.flixster.com/CRbGv5-Vv4NKCFo8m2yztc7qT6s=/206x305/v1.bTsxMjI0Mzc3NDtqOzE3NjAxOzEyMDA7MTUzNjsyMDQ4","Jean of the Joneses","71","50%","6.4/10","7","","Comedy","NR","Stella Meghie","Stella Meghie","","","Sherri Shepherd 
as Maureen Jones 
 
 
 
 Taylour Paige 
as Jean Jones 
 
 
 
 Erica Ash 
as Anne Jones 
 
 
 
 Gloria Reuben 
as Janet Jones 
 
 
 
 Mamoudou Athie 
as Ray Malcolm 
 
 
 
 François Arnaud 
as Jeremiah Rosen 
 
 
 
 Anna Hopkins 
as Maxine 
 
 
 
 Shailyn Pierre-Dixon 
as Mary Jones 
 
 
 
 Demore Barnes 
as Michael Harrison 
 
 
 
 Michelle Hurst 
as Daphne Jones 
 
 
 
 Cara Ricketts 
as Laura Simmons 
 
 
 
 Araya Mengesha 
as Writer 2 
 
 
 
 Danielle Bourgon 
as Piper 
 
 
 
 Jamaal Grant 
as Myles 
 
 
 
 Coco Assad 
as Lisa Jones 
 
 Show More Cast","","The lives of 25-year-old Jean Jones and her multi-generational, middle-class Jamaican-American family of strong-minded, stubborn yet loving women come to an arresting stop when her estranged grandfather dies on the doorstep of the family's brownstone during a Sunday dinner. Tensions rise and old conflicts come to a boil as Jean uncovers the family's buried secrets. Throughout the film, the Jones women face their divorces, infidelities, and past transgressions. In particular, Jean faces the tough truths of her career and her crippling ability to move on from a past relationship to the love staring her right in the face. The semi-autobiographical screenplay was the first script to be penned by writer-director Stella Meghie.; More"
"https://www.rottentomatoes.com/m/american_fable","American Fable","(2017)","https://resizing.flixster.com/Oz1m0b2ZMG4Y2c9mxdMY-oW9Xyo=/206x305/v1.bTsxMjMwMzk5NTtqOzE3NjAyOzEyMDA7NjM4Ozk0Mw","American Fable","71","40%","7.1/10","14","","Drama; Mystery & Suspense","NR","Anne Hamilton","Anne Hamilton","","","Peyton Kennedy 
as Gitty 
 
 
 
 Kip Pardue 
as Abe Jager 
 
 
 
 Zuleikha Robinson 
as Vera 
 
 
 
 Gavin MacIntosh 
as Martin 
 
 
 
 Rusty Schwimmer 
as Ethel 
 
 
 
 Marci Miller 
as Sarah 
 
 
 
 Richard Schiff 
as Jonathan 
 
 Show More Cast","","A dark, dreamlike mystery plays out amidst the expansive farmlands of the American Midwest in this wondrous, storybook thriller. With her family's livelihood imperiled by the farm crisis of the 1980s, eleven-year-old Gitty (Peyton Kennedy) loses herself in a world of fantasy and make believe. But she stumbles into her own fairytale when she makes a startling discovery: a well-dressed mystery man (Richard Schiff) being held captive in her family's silo. It's the beginning of a labyrinthine journey that will turn Gitty's world upside down and force her to question her loyalty to her own family. The feature debut from director Anne Hamilton unleashes a torrent of gorgeous, stunningly surreal images as it immerses viewers in a child's imagination.; More"
"https://www.rottentomatoes.com/m/annabelle_creation","Annabelle: Creation","(2017)","https://resizing.flixster.com/qi9bbabfFM2CaL-sb5e9PLw85iw=/206x305/v1.bTsxMjQzNDYwMTtqOzE3NjAzOzEyMDA7Mjc2NDs0MDk2","Annabelle: Creation","69","68%","6.2/10","156","adds another strong chapter to the","Drama; Horror","R (for horror violence and terror)","David F. Sandberg","Gary Dauberman","New Line Cinema","109 minutes","Stephanie Sigman 
as Sister Charlotte 
 
 
 
 Talitha Bateman 
as Janice 
 
 
 
 Lulu Wilson 
as Linda 
 
 
 
 Philippa Coulthard 
as Nancy 
 
 
 
 Grace Fulton 
as Carol 
 
 
 
 Lou Lou Safran 
as Tierney 
 
 
 
 Tayler Buck 
as Kate 
 
 
 
 Samara Lee 
as Bee 
 
 
 
 Anthony LaPaglia 
as Samuel Mullins 
 
 
 
 Miranda Otto 
as Esther Mullins 
 
 Show More Cast","","A couple still grieving the death of their daughter take in children from a local orphanage, but the family are soon terrorized by a demented doll known as Annabelle. Anthony LaPaglia, Miranda Otto, Stephanie Sigman, Talitha Bateman, and Lulu Wilson star in this horror sequel from director David F. Sandberg (Lights Out)."
"https://www.rottentomatoes.com/m/kickboxer_vengeance","Kickboxer: Vengeance","(2016)","https://resizing.flixster.com/KOXD9wzAg8xky72NKmCG2PdoLdU=/206x305/v1.bTsxMjE3MDg2OTtqOzE3NjAwOzEyMDA7MTM4NzsyMDQ4","Kickboxer: Vengeance","43","42%","4.7/10","30","","Action & Adventure; Drama","NR","John Stockwell; Samuel Cory Timpson","Dimitri Logothetis; Jim McGrath","","","Dave Bautista 
as Tong Po 
 
 
 
 Alain Moussi 
as Kurt Sloane 
 
 
 
 Gina Carano 
as Marcia 
 
 
 
 Georges St-Pierre 
as Kavi 
 
 
 
 Jean-Claude Van Damme 
as Master Durand 
 
 
 
 Cain Velasquez 
as King's Father 
 
 
 
 Fabricio Werdum 
as Fighter 
 
 
 
 Sara Malakul Lane 
as Liu 
 
 
 
 TJ Storm 
as Storm 
 
 
 
 Matthew Ziff 
as Bronco 
 
 
 
 Sam Medina 
as Crawford 
 
 
 
 Sue-Lynn Ansari 
as Tong Po Escort 
 
 
 
 Darren Shahlavi 
as Eric Sloane 
 
 
 
 Hwan Tran 
as Tran 
 
 
 
 Tanapol Chuksrida 
as Bangkok Police 
 
 
 
 Daneya Mayid 
as Wattona 
 
 
 
 Joshua Tran 
as Bangkok Corrupted Police 
 
 
 
 Phi Vu 
as Body Guard 
 
 
 
 Thomas Livezey 
as Cop 
 
 
 
 Keianna D. Nutley 
as Young Karate Girl 
 
 
 
 Brenden M. Nutley 
as Young Karate Boy 
 
 
 
 Steven Swadling 
as Joseph King 
 
 
 
 Tuan Nguyen 
as Bartender 
 
 
 
 Luke Hawx 
as Fighter 
 
 
 
 Divine Prince Ty Emmecca 
as VIP International 
 
 
 
 John L. Armijo 
as VIP Guest 
 
 
 
 Luis Da Silva Jr. 
as Stahl 
 
 
 
 Michael K. Douglas 
as Trainer/Fight Spectator 
 
 
 
 Steve Jimenez 
as Rich Fight Spectator 
 
 
 
 Patrick Kearns 
as Fight Spectator 
 
 
 
 Michelle Tabora 
as Fight Spectator 
 
 
 
 Joe Schilling 
as Compound Fighter 
 
 
 
 Tony Vo 
as Compound Fighter 
 
 
 
 Joseph Valtellini 
as Compound Fighter 
 
 
 
 Jacab Kabel 
as Compound Fighter 
 
 
 
 Kerry Wong 
as Compound Fighter 
 
 
 
 Luke J. Watson 
as Compound Fighter 
 
 
 
 Dante Hall 
as Compound Fighter 
 
 
 
 Dante Ha 
as Compound Fighter 
 
 
 
 Mike Wilson 
as Compound Fighter 
 
 
 
 Ronn Surels 
as Compound Fighter 
 
 
 
 Eric Stratemeier 
as Compound Fighter 
 
 
 
 Demetrice Nguyen 
as Compound Fighter 
 
 
 
 Paul Andrew O'Connor 
as Compound Fighter 
 
 
 
 Emmanuel Manzanares 
as Compound Fighter 
 
 
 
 Greg Rementer 
as Compound Fighter 
 
 
 
 Tyron Woodley 
as Compound Fighter 
 
 
 
 Dave Batista 
 
 Show More Cast","","After his brother is brutally killed by the fighter Tong Po (Dave Bautista), Kurt, Etop Udo-Ema Sloane (Alain Moussi) travels to Thailand and trains with the legendary Master Durand (Jean-Claude Van Damme) to avenge his brother's death."
"https://www.rottentomatoes.com/m/blackway","Blackway","(2016)","https://resizing.flixster.com/W1pUgapymf9QawO7pnvIx0Ouzhk=/206x305/v1.bTsxMTc3MDcxODtqOzE3NTk2OzEyMDA7MjQwMDszNTM1","Blackway","20","27%","3.9/10","5","","Mystery & Suspense","R (for violence, menace, language and brief nudity)","Daniel Alfredson","Joe Gangemi; Gregory Jacobs","Enderby Entertainment","90 minutes","Anthony Hopkins 
as Lester 
 
 
 
 Julia Stiles 
as Lillian 
 
 
 
 Alexander Ludwig 
as Nate 
 
 
 
 Ray Liotta 
as Blackway 
 
 
 
 Hal Holbrook 
as Whizzer 
 
 
 
 Steve Bacic 
as Fitzgerald 
 
 
 
 Lochlyn Munro 
as Murdoch 
 
 
 
 Dale Wilson 
as Sheriff Wingate 
 
 
 
 John Tierney 
as Coop 
 
 
 
 Glenn Beck 
as D.B. 
 
 
 
 Kendra Hesketh 
as Cynthia 
 
 
 
 Audrey Smallman 
as Fitz's Daughter 
 
 
 
 William Belleau 
as Middle Logger 
 
 
 
 Travis MacDonald 
as Small Logger 
 
 
 
 Aaron Pearl 
as Scotty Cavanaugh 
 
 
 
 Steven Cree Molison 
as Tough Bartender 
 
 
 
 Chris Gauthier 
as Chris 
 
 
 
 Linda Darlow 
as Waitress Dot 
 
 
 
 Sam Bob 
as Regular 
 
 
 
 Aleks Paunovic 
as Skell 
 
 
 
 Tara Arroyave 
as Trudy 
 
 
 
 John Callander 
as Skinhead 
 
 
 
 Chad Fortin 
as Teenage Meth Addict Male 
 
 
 
 Taylor Hickson 
as Teenage Meth Addict Female 
 
 
 
 Xantha Radley 
as Tweaker 
 
 
 
 Dennis Cound 
as Sleepy Looking Man 
 
 
 
 Rick Dugdale 
as Sullivan's Dishwasher 
 
 Show More Cast","","Blackway is a suspenseful thriller set against the rugged backdrop of a Pacific Northwest logging community. When a young woman, Lillian (Julia Stiles), returns to her hometown after the death of her mother, she unwittingly raises the interest and eventual ire of Blackway (Ray Liotta), a crazed ex-cop turned violent crime lord. Blackway's stalking and relentless harassment force Lillian to seek help from the faint-hearted local sheriff who advises her to leave town. Undaunted, she forms an unlikely alliance with a retired logger (Anthony Hopkins), who is still grieving over the loss of his daughter, and carries his own secret vendetta against Blackway. Together with a young, introverted friend (Alexander Ludwig), the threesome set out for justice and revenge against the sociopathic Blackway, leading them on a violent, perilous journey that culminates in a face to face showdown with their nemesis.; More"
"https://www.rottentomatoes.com/m/ki_and_ka_2016","","","https://resizing.flixster.com/PNW80HasWfqW8XerhQlW4bKQyw4=/206x305/v1.bTsxMTc0MzYyMztqOzE3NTk1OzEyMDA7NzIwOzk2MA","Ki & Ka","13","47%","5.4/10","8","","Comedy","NR","R. Balakrishnan","R. Balakrishnan; Rishi Virmani","","","Arjun Kapoor 
as Kabir Bansal 
 
 
 
 Kareena Kapoor 
as Kia Bansal 
 
 
 
 Amitabh Bachchan 
 
 
 
 Jaya Bachchan 
 
 
 
 Rajit Kapoor 
as Kabir's Father 
 
 
 
 Swaroop Sampat 
as Kia's Mother 
 
 
 
 Navin Bajaj 
as Sharma Ji 
 
 
 
 Rajinder Singh Cheema 
 
 
 
 Ratnesh Mani 
 
 Show More Cast","","The story uses a married young couple to challenge the gender-based work segregation that is followed in the society."
"https://www.rottentomatoes.com/m/catching_the_sun_2016","Catching the Sun","(2016)","https://resizing.flixster.com/gM3JGQVfBp_zVqdboC6U-kxWtMs=/206x305/v1.bTsxMTc2MTY3NztqOzE3NTk2OzEyMDA7NzUwOzEwNTE","Catching the Sun","67","85%","8/10","6","","Documentary","NR","Shalini Kantayya","Shalini Kantayya","","","Van Jones 
 
 
 
 Wally Jiang 
 
 
 
 Eddie Wiltz, Jr. 
 
 
 
 Paul Muldrow 
 
 
 
 Debbie Dooley 
 
 
 
 Gayle McLaughlin 
 
 
 
 Danny Kennedy 
 
 
 
 Peggy Liu 
 
 
 
 Jigar Shah 
 
 
 
 David Crane 
 
 
 
 Shalini Kantayya 
 
 Show More Cast","","This documentary explores the growing solar-energy industry by profiling U.S. and Chinese workers and business leaders who are racing to make crucial breakthroughs in the field. Directed by Shalini Kantayya."
"https://www.rottentomatoes.com/m/class_divide_2016","Class Divide","(2016)","https://resizing.flixster.com/JoG9yAQu_yoevRVW6O4V8DiYSXg=/206x305/v1.bTsxMTgxMDA3MjtqOzE3NTk2OzEyMDA7NDAwOzU5Mw","Class Divide","100","76%","8.8/10","6","","Documentary","NR","Marc Levin","","","","","","This documentary explores the gentrification of New York City via a single intersection in Chelsea, where children from both low-income public housing and an expensive private school interact. Directed by Marc Levin."
"https://www.rottentomatoes.com/m/from_nowhere","From Nowhere","(2017)","https://resizing.flixster.com/vqtbVLZH9YVbpiQZMFEArZyVqzA=/206x305/v1.bTsxMjMwOTY4NztqOzE3NjAyOzEyMDA7MTM4MjsyMDQ4","From Nowhere","92","71%","7.2/10","12","","Drama","NR","Matthew Newton","Kate Ballen; Matthew Newton","","89 minutes","Julianne Nicholson 
as Jackie 
 
 
 
 J. Mallory McCree 
as Moussa 
 
 
 
 Denis O'Hare 
as Isaac 
 
 
 
 Octavia Chavez-Richmond 
as Sophie 
 
 
 
 Chinasa Ogbuagu 
as Maryam 
 
 
 
 Tashiana R. Washington 
as Amina 
 
 
 
 Raquel Castro 
as Alyssa 
 
 
 
 Jim Norton (II) 
as Louie 
 
 
 
 Sydni Beaudoin 
as Sara 
 
 
 
 Helen Beyene 
 
 
 
 Shenell Edmonds 
 
 
 
 Emilio Cuesta 
 
 
 
 Eliud Kauffman 
 
 
 
 Donte Gray 
 
 
 
 Joseph Midyett 
 
 
 
 Fliud Kauffman 
 
 
 
 Natalie Hulla 
 
 
 
 Meredith Jensen 
 
 
 
 Alycia Kunkle 
 
 
 
 Erica Camarano 
 
 
 
 Hampton Fluker 
 
 
 
 Luke Rosen 
 
 
 
 Jordan Davis 
 
 
 
 Anita Petry 
 
 
 
 A.J. Shively 
 
 
 
 Olli Haaskivi 
 
 
 
 Dean Yellen, Jr. 
 
 
 
 Mikey Malek 
 
 
 
 Emily Nunez 
 
 
 
 Deshane Granger 
 
 Show More Cast","","Three undocumented teenagers-Moussa (J. Mallory McCree), Sophie (Octavia Chavez-Richmond), and Alyssa (Raquel Castro)-are just about to graduate high school in the Bronx. Like most teenagers, all they want to do is hang with their friends, fall in love, and figure out where to go to college, but unlike their American classmates, these three live with the threat of being discovered by the authorities. When one of their teachers connects them with a lawyer to help them get their papers, the teens start to dig into their family histories to assist their immigration cases. As they continue to deal with the everyday problems of adolescence, the teenagers are forced to confront their past and, at the same time, fight for their future.; More"
"https://www.rottentomatoes.com/m/keep_quiet","Keep Quiet","(2017)","https://resizing.flixster.com/ShX4aUCVg8pCtdJH5TGdVeXBmUo=/206x305/v1.bTsxMjUyMTUyNztqOzE3NjA0OzEyMDA7MjAyMjsyNjk2","Keep Quiet","100","91%","8.1/10","15","","Art House & International; Documentary","NR","Joseph Martin; Sam Blair","","","","Csanad Szegedi","","Csanad Szegedi's story is remarkable; as vice-president of Jobbik, Hungary's far-right extremist party, Szegedi regularly espoused anti-Semitic rhetoric and Holocaust denials. He was a founder of the Hungarian Guard, a now-banned militia inspired by the Arrow Cross, a pro-Nazi party complicit in the murder of thousands of Jews during WWII. Then came a revelation which upended his life: Szegedi's maternal grandparents were revealed to be Jewish and his beloved grandmother an Auschwitz survivor who had hidden her faith fearing further persecution. Keep Quiet depicts Szegedi's three year journey as he is guided by Rabbi Boruch Oberlander to embrace his newfound religion, forcing him to confront the painful truths of his family's past, his own wrong doing and the turbulent history of his country. But is this astonishing transformation a process of genuine reparation and spiritual awakening? Or is he simply a desperate man who, having failed to suppress the truth, has nowhere else to turn?; More"
